Format Version,1.1,Take Name,Take 2014-10-13 02.41.46 PM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-13 14:41:46:50,Total Frames,1285

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,5968.616134,0.089752,0.008161,0.995931,-0.000070,0.154233,0.360571,0.495134,0.000867,0.070504,0.361363,-0.591779,0.005401,0.052925,0.356402,-0.414700,0.008708,0.239095,0.363277,-0.397689,0.000000,0.254408,0.361241,-0.576367,0.002966,0.253906,0.361192,-0.575253,0.239538,0.363254,-0.397821,0.053332,0.356404,-0.414492,0.070209,0.361358,-0.592960,-0.229179,0.117937,-0.293988,-0.309154,0.142474,-0.211954,-0.319573,0.232972,-0.228665,-0.401633,0.255930,-0.241569,-0.418821,0.170909,-0.222339,-0.474573,0.255510,-0.254679,-0.551516,0.244391,-0.277364,-0.558053,0.178675,-0.257759,-0.253257,0.209424,-0.266588,-0.237999,0.194672,-0.301071,-0.235673,0.179722,-0.366275,-0.236722,0.118592,-0.377758,-0.251910,0.127368,-0.243857,-0.494412,0.177687,-0.234871
17,5968.624467,0.089790,0.008153,0.995927,-0.000025,0.154233,0.360565,0.495134,0.000865,0.070511,0.361364,-0.591785,0.003638,0.052918,0.356406,-0.414707,0.001994,0.239088,0.363263,-0.397683,0.000000,0.254413,0.361225,-0.576359,0.002080,0.253904,0.361195,-0.575260,0.239541,0.363265,-0.397826,0.053323,0.356387,-0.414510,0.070195,0.361341,-0.592949,-0.229173,0.117934,-0.293957,-0.309168,0.142481,-0.211942,-0.319394,0.233169,-0.228569,-0.401511,0.255145,-0.241954,-0.418834,0.170908,-0.222351,-0.474580,0.255510,-0.254697,-0.551511,0.244402,-0.277370,-0.558077,0.178663,-0.257792,-0.253251,0.209426,-0.266587,-0.237997,0.194670,-0.301068,-0.235661,0.179710,-0.366254,-0.236703,0.118590,-0.377733,-0.252056,0.127253,-0.243958,-0.494415,0.177703,-0.234877
18,5968.632801,0.089765,0.008152,0.995930,-0.000093,0.154232,0.360557,0.495148,0.000864,0.070505,0.361343,-0.591795,0.015676,0.052922,0.356386,-0.414716,0.011486,0.239075,0.363267,-0.397704,0.000000,0.254407,0.361239,-0.576380,0.007978,0.253903,0.361196,-0.575264,0.239538,0.363265,-0.397829,0.053313,0.356387,-0.414527,0.070204,0.361347,-0.592961,-0.229173,0.117947,-0.293937,-0.309177,0.142504,-0.211920,-0.319404,0.233184,-0.228573,-0.401626,0.255906,-0.241601,-0.418851,0.170920,-0.222358,-0.474594,0.255513,-0.254730,-0.551526,0.244405,-0.277399,-0.558077,0.178691,-0.257798,-0.253261,0.209435,-0.266577,-0.238003,0.194668,-0.301067,-0.235741,0.179517,-0.366148,-0.236696,0.118587,-0.377706,-0.252012,0.127334,-0.243871,-0.494452,0.177684,-0.234921
19,5968.641134,0.089804,0.008181,0.995926,-0.000092,0.154224,0.360561,0.495157,0.000863,0.070505,0.361353,-0.591811,0.022220,0.052907,0.356385,-0.414734,0.009789,0.239074,0.363265,-0.397705,0.000000,0.254409,0.361250,-0.576381,0.001898,0.253907,0.361197,-0.575263,0.239533,0.363256,-0.397835,0.053318,0.356394,-0.414523,0.070202,0.361362,-0.592971,-0.229174,0.117969,-0.293927,-0.309191,0.142532,-0.211915,-0.319600,0.233011,-0.228681,-0.401660,0.255961,-0.241607,-0.418845,0.170958,-0.222343,-0.474598,0.255536,-0.254738,-0.551525,0.244423,-0.277409,-0.558080,0.178695,-0.257806,-0.253478,0.209441,-0.266414,-0.238013,0.194694,-0.301063,-0.235741,0.179535,-0.366152,-0.236695,0.118604,-0.377690,-0.252072,0.127294,-0.243935,-0.494403,0.177757,-0.234875
20,5968.649467,0.089816,0.008218,0.995925,-0.000075,0.154224,0.360568,0.495161,0.000866,0.070508,0.361370,-0.591817,0.013489,0.052906,0.356389,-0.414740,0.009789,0.239074,0.363265,-0.397705,0.000000,0.254409,0.361250,-0.576381,0.001898,0.253903,0.361193,-0.575261,0.239533,0.363249,-0.397836,0.053332,0.356406,-0.414478,0.070206,0.361358,-0.592964,-0.229189,0.117990,-0.293924,-0.309189,0.142556,-0.211923,-0.319603,0.233044,-0.228694,-0.401654,0.255970,-0.241627,-0.418851,0.170970,-0.222358,-0.474601,0.255555,-0.254751,-0.551572,0.244390,-0.277470,-0.558062,0.178740,-0.257779,-0.253285,0.209477,-0.266597,-0.238025,0.194710,-0.301085,-0.235669,0.179745,-0.366265,-0.236703,0.118617,-0.377698,-0.252079,0.127338,-0.243930,-0.494406,0.177785,-0.234881
21,5968.657801,0.089769,0.007893,0.995931,0.000047,0.154232,0.360525,0.495129,0.000866,0.070506,0.361292,-0.591777,0.000791,0.052920,0.356427,-0.414696,0.000000,0.239092,0.363257,-0.397684,0.001501,0.254409,0.361126,-0.576359,0.003438,0.253904,0.361190,-0.575254,0.239535,0.363253,-0.397823,0.053324,0.356390,-0.414502,0.070196,0.361344,-0.592949,-0.229202,0.118000,-0.293946,-0.309202,0.142572,-0.211947,-0.319609,0.233050,-0.228723,-0.401683,0.255991,-0.241648,-0.418852,0.170986,-0.222363,-0.474609,0.255566,-0.254776,-0.551563,0.244422,-0.277468,-0.558088,0.178744,-0.257806,-0.253498,0.209473,-0.266467,-0.238058,0.194710,-0.301103,-0.235699,0.179735,-0.366302,-0.236724,0.118625,-0.377724,-0.251953,0.127482,-0.243801,-0.494444,0.177773,-0.234917
22,5968.666134,0.089776,0.008202,0.995928,-0.000110,0.154230,0.360563,0.495144,0.000864,0.070506,0.361356,-0.591793,0.012416,0.052918,0.356380,-0.414715,0.010266,0.239087,0.363269,-0.397695,0.001463,0.254408,0.361248,-0.576372,0.000000,0.253903,0.361191,-0.575251,0.239538,0.363256,-0.397825,0.053329,0.356398,-0.414498,0.070200,0.361347,-0.592949,-0.229217,0.118002,-0.293981,-0.309217,0.142584,-0.211984,-0.319614,0.233055,-0.228757,-0.401682,0.255996,-0.241687,-0.418853,0.171006,-0.222383,-0.474620,0.255573,-0.254811,-0.551575,0.244436,-0.277499,-0.558087,0.178753,-0.257821,-0.253310,0.209481,-0.266676,-0.237982,0.194725,-0.301158,-0.235714,0.179731,-0.366336,-0.236750,0.118613,-0.377756,-0.252084,0.127399,-0.243937,-0.494429,0.177800,-0.234915
23,5968.674467,0.089773,0.008145,0.995929,-0.000104,0.154230,0.360562,0.495144,0.000865,0.070506,0.361345,-0.591793,0.013802,0.052919,0.356390,-0.414714,0.009213,0.239088,0.363277,-0.397696,0.002055,0.254408,0.361236,-0.576373,0.000000,0.253905,0.361198,-0.575256,0.239539,0.363263,-0.397829,0.053331,0.356407,-0.414496,0.070203,0.361351,-0.592956,-0.229247,0.117984,-0.294017,-0.309237,0.142582,-0.212017,-0.319633,0.233060,-0.228797,-0.401683,0.256013,-0.241710,-0.418862,0.171019,-0.222399,-0.474628,0.255584,-0.254843,-0.551592,0.244426,-0.277545,-0.558104,0.178768,-0.257855,-0.253527,0.209458,-0.266549,-0.238077,0.194706,-0.301195,-0.235734,0.179721,-0.366377,-0.236772,0.118608,-0.377783,-0.252179,0.127317,-0.244057,-0.494336,0.177916,-0.234835
24,5968.682801,0.089758,0.008122,0.995930,-0.000061,0.154238,0.360566,0.495142,0.000865,0.070510,0.361353,-0.591788,0.009794,0.052929,0.356407,-0.414709,0.007129,0.239099,0.363278,-0.397697,0.001612,0.254413,0.361228,-0.576373,0.000000,0.253903,0.361202,-0.575262,0.239537,0.363259,-0.397833,0.053323,0.356395,-0.414511,0.070192,0.361343,-0.592940,-0.229268,0.117988,-0.294019,-0.309261,0.142600,-0.212019,-0.319647,0.233056,-0.228829,-0.401688,0.256011,-0.241732,-0.418896,0.171015,-0.222428,-0.474640,0.255590,-0.254863,-0.551700,0.243990,-0.278037,-0.558140,0.178756,-0.257900,-0.253542,0.209463,-0.266572,-0.238017,0.194759,-0.301197,-0.235746,0.179719,-0.366403,-0.236956,0.118701,-0.377687,-0.252160,0.127349,-0.244029,-0.494460,0.177831,-0.234947
25,5968.691134,0.089739,0.008203,0.995932,-0.000091,0.154234,0.360583,0.495155,0.000860,0.070502,0.361379,-0.591798,0.023862,0.052928,0.356403,-0.414719,0.017825,0.239098,0.363285,-0.397712,0.005033,0.254406,0.361264,-0.576390,0.000000,0.253903,0.361198,-0.575260,0.239525,0.363256,-0.397832,0.053318,0.356385,-0.414515,0.070215,0.361369,-0.592986,-0.229282,0.117992,-0.294002,-0.309282,0.142596,-0.212006,-0.319664,0.233071,-0.228807,-0.401716,0.256010,-0.241736,-0.418905,0.171023,-0.222421,-0.474650,0.255599,-0.254859,-0.551668,0.244000,-0.278040,-0.558116,0.178786,-0.257857,-0.253561,0.209460,-0.266549,-0.238026,0.194759,-0.301180,-0.235762,0.179712,-0.366383,-0.236974,0.118701,-0.377660,-0.252119,0.127410,-0.243956,-0.494463,0.177851,-0.234933
26,5968.699467,0.089827,0.008149,0.995924,-0.000071,0.154231,0.360554,0.495151,0.000868,0.070517,0.361344,-0.591808,0.002103,0.052911,0.356388,-0.414732,0.001126,0.239078,0.363262,-0.397694,0.001126,0.254418,0.361222,-0.576369,0.000000,0.253902,0.361194,-0.575260,0.239541,0.363259,-0.397826,0.053331,0.356399,-0.414490,0.070216,0.361373,-0.592987,-0.229292,0.117987,-0.293972,-0.309285,0.142601,-0.211979,-0.319678,0.233075,-0.228778,-0.401738,0.256018,-0.241711,-0.418915,0.171031,-0.222399,-0.474666,0.255598,-0.254849,-0.551685,0.243992,-0.278043,-0.558163,0.178762,-0.257890,-0.253576,0.209457,-0.266512,-0.238032,0.194734,-0.301132,-0.235855,0.179513,-0.366243,-0.236976,0.118700,-0.377632,-0.252057,0.127483,-0.243839,-0.494409,0.177929,-0.234852
27,5968.707801,0.089793,0.008305,0.995926,-0.000242,0.154234,0.360580,0.495120,0.000873,0.070513,0.361367,-0.591773,0.000000,0.052921,0.356354,-0.414696,0.006811,0.239087,0.363292,-0.397668,0.010166,0.254415,0.361308,-0.576345,0.017136,0.253904,0.361196,-0.575259,0.239539,0.363262,-0.397828,0.053320,0.356385,-0.414512,0.070200,0.361345,-0.592955,-0.229294,0.117977,-0.293916,-0.309313,0.142589,-0.211927,-0.319680,0.233067,-0.228735,-0.401750,0.256016,-0.241682,-0.418931,0.171021,-0.222377,-0.474674,0.255597,-0.254829,-0.551707,0.243994,-0.278030,-0.558157,0.178786,-0.257862,-0.253582,0.209450,-0.266468,-0.238033,0.194718,-0.301088,-0.235847,0.179508,-0.366206,-0.236974,0.118681,-0.377581,-0.252188,0.127379,-0.243881,-0.494476,0.177864,-0.234899
28,5968.716134,0.089812,0.007838,0.995928,-0.000327,0.154218,0.360505,0.495154,0.000864,0.070501,0.361192,-0.591810,0.017108,0.052902,0.356346,-0.414730,0.010843,0.239066,0.363316,-0.397701,0.000000,0.254402,0.361164,-0.576375,0.008247,0.253908,0.361197,-0.575260,0.239539,0.363263,-0.397828,0.053322,0.356385,-0.414509,0.070215,0.361365,-0.592976,-0.229324,0.117936,-0.293859,-0.309319,0.142580,-0.211856,-0.319689,0.233042,-0.228689,-0.401751,0.255994,-0.241646,-0.418942,0.171004,-0.222344,-0.474687,0.255580,-0.254802,-0.551628,0.244456,-0.277517,-0.558173,0.178771,-0.257853,-0.253587,0.209428,-0.266414,-0.238123,0.194680,-0.301024,-0.235813,0.179486,-0.366148,-0.236817,0.118548,-0.377598,-0.251227,0.127903,-0.242816,-0.495058,0.176928,-0.235671
29,5968.724467,0.089866,0.008181,0.995920,-0.000004,0.154214,0.360568,0.495143,0.000868,0.070508,0.361376,-0.591807,0.007080,0.052888,0.356409,-0.414733,0.004164,0.239055,0.363258,-0.397679,0.000000,0.254408,0.361229,-0.576353,0.008247,0.253904,0.361196,-0.575258,0.239538,0.363264,-0.397825,0.053320,0.356397,-0.414514,0.070201,0.361357,-0.592952,-0.229308,0.117928,-0.293779,-0.309323,0.142559,-0.211805,-0.319705,0.233014,-0.228645,-0.401756,0.255975,-0.241613,-0.418944,0.171002,-0.222307,-0.474687,0.255570,-0.254783,-0.551608,0.244456,-0.277492,-0.558165,0.178777,-0.257822,-0.253591,0.209399,-0.266355,-0.238118,0.194641,-0.300966,-0.235846,0.179445,-0.366084,-0.236801,0.118520,-0.377545,-0.251236,0.127884,-0.242767,-0.495055,0.176933,-0.235641
30,5968.732801,0.089793,0.008331,0.995926,-0.000061,0.154226,0.360580,0.495151,0.000863,0.070505,0.361404,-0.591803,0.017881,0.052911,0.356383,-0.414727,0.010049,0.239080,0.363254,-0.397699,0.000000,0.254407,0.361279,-0.576375,0.002714,0.253904,0.361194,-0.575252,0.239542,0.363262,-0.397824,0.053328,0.356401,-0.414492,0.070198,0.361362,-0.592955,-0.229314,0.117903,-0.293732,-0.309329,0.142534,-0.211773,-0.319531,0.233179,-0.228534,-0.401760,0.255978,-0.241584,-0.418950,0.170996,-0.222284,-0.474689,0.255561,-0.254755,-0.551640,0.244426,-0.277494,-0.558183,0.178752,-0.257812,-0.253590,0.209390,-0.266312,-0.238099,0.194607,-0.300942,-0.235837,0.179423,-0.366039,-0.236793,0.118508,-0.377502,-0.251247,0.127856,-0.242731,-0.495064,0.176928,-0.235606
31,5968.741134,0.089774,0.008282,0.995928,-0.000051,0.154232,0.360587,0.495137,0.000868,0.070507,0.361404,-0.591786,0.007138,0.052920,0.356400,-0.414709,0.007690,0.239089,0.363267,-0.397688,0.000000,0.254410,0.361275,-0.576365,0.002843,0.253901,0.361195,-0.575257,0.239535,0.363253,-0.397832,0.053322,0.356391,-0.414503,0.070195,0.361355,-0.592949,-0.229637,0.117825,-0.294055,-0.309130,0.142177,-0.212073,-0.319537,0.233169,-0.228510,-0.401774,0.255971,-0.241569,-0.418975,0.170975,-0.222283,-0.474691,0.255551,-0.254737,-0.551607,0.244443,-0.277461,-0.558195,0.178725,-0.257815,-0.253599,0.209377,-0.266297,-0.238115,0.194606,-0.300900,-0.235838,0.179413,-0.366023,-0.236795,0.118502,-0.377483,-0.251258,0.127838,-0.242702,-0.495077,0.176891,-0.235619
32,5968.749467,0.089759,0.008242,0.995929,-0.000124,0.154230,0.360572,0.495148,0.000864,0.070502,0.361369,-0.591795,0.016274,0.052921,0.356379,-0.414717,0.011320,0.239090,0.363273,-0.397702,0.001690,0.254405,0.361267,-0.576380,0.000000,0.253901,0.361195,-0.575260,0.239536,0.363255,-0.397834,0.053330,0.356406,-0.414491,0.070205,0.361361,-0.592971,-0.229336,0.117884,-0.293695,-0.309155,0.142173,-0.212068,-0.319534,0.233178,-0.228503,-0.401766,0.255996,-0.241553,-0.418985,0.170976,-0.222281,-0.474700,0.255554,-0.254746,-0.551619,0.244443,-0.277472,-0.558179,0.178754,-0.257785,-0.253606,0.209373,-0.266289,-0.238118,0.194602,-0.300892,-0.235849,0.179408,-0.366016,-0.236794,0.118492,-0.377449,-0.251278,0.127832,-0.242689,-0.495094,0.176913,-0.235604
33,5968.757801,0.089866,0.007709,0.995924,0.000345,0.154209,0.360513,0.495131,0.000867,0.070502,0.361302,-0.591795,0.000927,0.052879,0.356503,-0.414716,0.000876,0.239052,0.363222,-0.397670,0.000000,0.254402,0.361025,-0.576342,0.002134,0.253901,0.361198,-0.575259,0.239537,0.363264,-0.397834,0.053318,0.356404,-0.414509,0.070198,0.361348,-0.592954,-0.229335,0.117909,-0.293649,-0.309150,0.142216,-0.212029,-0.319737,0.233006,-0.228598,-0.401839,0.256247,-0.241365,-0.418998,0.170998,-0.222274,-0.474723,0.255563,-0.254767,-0.551612,0.244474,-0.277463,-0.558223,0.178748,-0.257829,-0.253616,0.209400,-0.266292,-0.238147,0.194614,-0.300906,-0.235856,0.179420,-0.366009,-0.236787,0.118488,-0.377416,-0.251296,0.127859,-0.242663,-0.495096,0.176931,-0.235607
34,5968.766134,0.089788,0.007924,0.995929,-0.000283,0.154221,0.360532,0.495155,0.000864,0.070499,0.361243,-0.591807,0.018065,0.052909,0.356366,-0.414726,0.010726,0.239075,0.363320,-0.397705,0.000000,0.254413,0.361213,-0.576368,0.005043,0.253905,0.361198,-0.575261,0.239532,0.363266,-0.397829,0.053320,0.356399,-0.414512,0.070206,0.361361,-0.592973,-0.229355,0.117953,-0.293598,-0.309204,0.142261,-0.212000,-0.319770,0.233047,-0.228596,-0.401806,0.256012,-0.241577,-0.419025,0.171040,-0.222264,-0.474745,0.255593,-0.254774,-0.551651,0.244486,-0.277481,-0.558242,0.178778,-0.257816,-0.253655,0.209430,-0.266277,-0.238166,0.194651,-0.300885,-0.235869,0.179447,-0.365987,-0.236796,0.118518,-0.377374,-0.251317,0.127919,-0.242608,-0.495137,0.176963,-0.235629
35,5968.774467,0.089805,0.008101,0.995926,-0.000047,0.154229,0.360558,0.495146,0.000866,0.070511,0.361344,-0.591800,0.007339,0.052913,0.356405,-0.414722,0.005037,0.239081,0.363270,-0.397693,0.000000,0.254413,0.361213,-0.576368,0.001623,0.253906,0.361195,-0.575254,0.239535,0.363264,-0.397824,0.053334,0.356400,-0.414491,0.070215,0.361354,-0.592971,-0.229835,0.117869,-0.294038,-0.309436,0.142678,-0.211651,-0.319808,0.233118,-0.228593,-0.401867,0.256061,-0.241606,-0.419062,0.171085,-0.222266,-0.474777,0.255638,-0.254780,-0.551703,0.244495,-0.277522,-0.558263,0.178815,-0.257821,-0.253689,0.209497,-0.266254,-0.238187,0.194676,-0.300881,-0.235892,0.179496,-0.365979,-0.236808,0.118576,-0.377338,-0.251348,0.127991,-0.242588,-0.495156,0.176994,-0.235626
36,5968.782801,0.089775,0.008033,0.995930,-0.000022,0.154243,0.360549,0.495131,0.000868,0.070519,0.361327,-0.591781,0.000000,0.052931,0.356413,-0.414701,0.001463,0.239101,0.363269,-0.397684,0.003589,0.254422,0.361187,-0.576360,0.001623,0.253905,0.361192,-0.575252,0.239536,0.363255,-0.397824,0.053325,0.356391,-0.414494,0.070196,0.361345,-0.592945,-0.229464,0.118053,-0.293617,-0.309456,0.142766,-0.211644,-0.319849,0.233174,-0.228609,-0.401971,0.256377,-0.241413,-0.419086,0.171154,-0.222260,-0.474825,0.255672,-0.254803,-0.551769,0.244502,-0.277565,-0.558300,0.178827,-0.257845,-0.253729,0.209551,-0.266259,-0.238222,0.194773,-0.300887,-0.235923,0.179559,-0.365971,-0.236836,0.118637,-0.377336,-0.251371,0.128073,-0.242586,-0.495192,0.177027,-0.235631
37,5968.791134,0.089755,0.008189,0.995930,-0.000093,0.154235,0.360568,0.495138,0.000864,0.070507,0.361362,-0.591783,0.011282,0.052927,0.356391,-0.414705,0.010528,0.239096,0.363274,-0.397693,0.001577,0.254410,0.361248,-0.576370,0.000000,0.253903,0.361192,-0.575257,0.239541,0.363258,-0.397822,0.053328,0.356398,-0.414496,0.070201,0.361341,-0.592949,-0.229882,0.117983,-0.294084,-0.309476,0.142813,-0.211679,-0.319877,0.233214,-0.228643,-0.401929,0.256135,-0.241646,-0.419090,0.171199,-0.222276,-0.474857,0.255691,-0.254832,-0.551792,0.244521,-0.277586,-0.558284,0.178873,-0.257828,-0.253758,0.209594,-0.266292,-0.238164,0.194855,-0.300911,-0.235949,0.179607,-0.366004,-0.236873,0.118681,-0.377391,-0.251393,0.128131,-0.242622,-0.495211,0.177055,-0.235653
38,5968.799467,0.089770,0.008155,0.995929,-0.000116,0.154232,0.360565,0.495138,0.000863,0.070506,0.361348,-0.591786,0.009722,0.052921,0.356389,-0.414708,0.006481,0.239090,0.363280,-0.397691,0.000000,0.254409,0.361242,-0.576367,0.002439,0.253905,0.361200,-0.575253,0.239536,0.363267,-0.397826,0.053331,0.356413,-0.414488,0.070197,0.361349,-0.592950,-0.229510,0.118127,-0.293682,-0.309491,0.142830,-0.211712,-0.319890,0.233234,-0.228676,-0.401955,0.256176,-0.241671,-0.419122,0.171210,-0.222303,-0.474881,0.255708,-0.254864,-0.551797,0.244548,-0.277595,-0.558311,0.178873,-0.257864,-0.253820,0.209607,-0.266380,-0.238191,0.194874,-0.300957,-0.235977,0.179626,-0.366040,-0.236884,0.118693,-0.377409,-0.252300,0.127681,-0.243552,-0.495211,0.177092,-0.235663
39,5968.807801,0.089747,0.008126,0.995932,-0.000116,0.154238,0.360577,0.495136,0.000865,0.070508,0.361355,-0.591780,0.006742,0.052931,0.356406,-0.414701,0.009239,0.239101,0.363298,-0.397693,0.003320,0.254412,0.361249,-0.576370,0.000000,0.253902,0.361198,-0.575260,0.239536,0.363270,-0.397828,0.053315,0.356395,-0.414515,0.070198,0.361355,-0.592960,-0.229920,0.118013,-0.294139,-0.309514,0.142845,-0.211725,-0.319910,0.233242,-0.228707,-0.401963,0.256180,-0.241697,-0.419165,0.171197,-0.222344,-0.474898,0.255719,-0.254876,-0.551813,0.244557,-0.277606,-0.558329,0.178892,-0.257870,-0.253798,0.209612,-0.266373,-0.238212,0.194885,-0.300995,-0.236006,0.179625,-0.366085,-0.236911,0.118692,-0.377418,-0.252390,0.127628,-0.243635,-0.495222,0.177103,-0.235685
40,5968.816134,0.089793,0.008177,0.995927,-0.000025,0.154224,0.360574,0.495150,0.000866,0.070503,0.361378,-0.591802,0.016654,0.052909,0.356412,-0.414724,0.011154,0.239078,0.363269,-0.397699,0.000000,0.254403,0.361193,-0.576381,0.000000,0.253901,0.361195,-0.575259,0.239532,0.363256,-0.397832,0.053322,0.356400,-0.414495,0.070187,0.361338,-0.592942,-0.229936,0.118026,-0.294154,-0.309529,0.142872,-0.211728,-0.319929,0.233238,-0.228734,-0.401979,0.256196,-0.241710,-0.419159,0.171227,-0.222322,-0.474916,0.255725,-0.254881,-0.551906,0.244090,-0.278100,-0.558360,0.178889,-0.257885,-0.253857,0.209604,-0.266447,-0.238232,0.194885,-0.301030,-0.236038,0.179622,-0.366120,-0.236925,0.118703,-0.377424,-0.252446,0.127593,-0.243699,-0.495237,0.177123,-0.235692
41,5968.824467,0.089732,0.007962,0.995934,-0.000192,0.154232,0.360536,0.495144,0.000862,0.070499,0.361270,-0.591786,0.014375,0.052928,0.356380,-0.414704,0.015665,0.239097,0.363300,-0.397704,0.005172,0.254403,0.361193,-0.576381,0.001337,0.253903,0.361195,-0.575255,0.239537,0.363253,-0.397831,0.053324,0.356397,-0.414503,0.070206,0.361353,-0.592960,-0.229803,0.118120,-0.293986,-0.309551,0.142870,-0.211717,-0.319937,0.233244,-0.228740,-0.401996,0.256191,-0.241717,-0.419175,0.171231,-0.222327,-0.474934,0.255729,-0.254883,-0.551873,0.244534,-0.277656,-0.558346,0.178917,-0.257853,-0.253871,0.209606,-0.266453,-0.238251,0.194884,-0.301042,-0.236059,0.179633,-0.366133,-0.236920,0.118720,-0.377405,-0.252390,0.127672,-0.243609,-0.495280,0.177108,-0.235698
42,5968.832801,0.089780,0.008139,0.995928,-0.000104,0.154232,0.360546,0.495147,0.000865,0.070509,0.361328,-0.591797,0.013539,0.052920,0.356375,-0.414718,0.006078,0.239089,0.363262,-0.397698,0.000000,0.254411,0.361218,-0.576374,0.001337,0.253904,0.361195,-0.575257,0.239538,0.363260,-0.397825,0.053321,0.356389,-0.414506,0.070212,0.361368,-0.592974,-0.229809,0.118128,-0.293970,-0.309560,0.142895,-0.211688,-0.319952,0.233241,-0.228732,-0.402007,0.256184,-0.241724,-0.419187,0.171235,-0.222315,-0.474951,0.255729,-0.254880,-0.551899,0.244533,-0.277662,-0.558367,0.178908,-0.257857,-0.253891,0.209610,-0.266443,-0.238444,0.194578,-0.301458,-0.236073,0.179647,-0.366134,-0.236923,0.118729,-0.377376,-0.252404,0.127703,-0.243555,-0.495279,0.177103,-0.235696
43,5968.841134,0.089856,0.008229,0.995921,0.000013,0.154215,0.360578,0.495139,0.000869,0.070507,0.361397,-0.591802,0.006597,0.052890,0.356413,-0.414727,0.004007,0.239058,0.363256,-0.397677,0.000000,0.254407,0.361244,-0.576351,0.008418,0.253909,0.361199,-0.575264,0.239544,0.363261,-0.397829,0.053333,0.356394,-0.414506,0.070215,0.361362,-0.592972,-0.229821,0.118134,-0.293941,-0.309568,0.142889,-0.211664,-0.319967,0.233241,-0.228717,-0.402019,0.256189,-0.241697,-0.419191,0.171243,-0.222298,-0.474977,0.255729,-0.254875,-0.551903,0.244539,-0.277645,-0.558398,0.178887,-0.257880,-0.253894,0.209609,-0.266439,-0.238474,0.194536,-0.301490,-0.236093,0.179646,-0.366127,-0.236929,0.118737,-0.377372,-0.252580,0.127531,-0.243718,-0.495309,0.177081,-0.235705
44,5968.849467,0.089797,0.008148,0.995927,0.000004,0.154237,0.360564,0.495142,0.000866,0.070517,0.361368,-0.591795,0.004128,0.052921,0.356412,-0.414717,0.002384,0.239091,0.363259,-0.397690,0.000000,0.254419,0.361218,-0.576366,0.004328,0.253906,0.361193,-0.575257,0.239537,0.363259,-0.397827,0.053321,0.356393,-0.414523,0.070203,0.361345,-0.592950,-0.229825,0.118120,-0.293913,-0.309592,0.142870,-0.211655,-0.319967,0.233223,-0.228701,-0.402025,0.256179,-0.241675,-0.419212,0.171215,-0.222298,-0.474973,0.255725,-0.254847,-0.551917,0.244523,-0.277635,-0.558374,0.178902,-0.257847,-0.253902,0.209596,-0.266422,-0.238477,0.194515,-0.301474,-0.236110,0.179641,-0.366112,-0.236926,0.118742,-0.377344,-0.252539,0.127560,-0.243645,-0.495317,0.177066,-0.235690
45,5968.857801,0.089785,0.008166,0.995928,-0.000060,0.154233,0.360560,0.495159,0.000861,0.070511,0.361355,-0.591810,0.025026,0.052920,0.356393,-0.414732,0.013771,0.239088,0.363263,-0.397709,0.001940,0.254413,0.361229,-0.576385,0.000000,0.253900,0.361189,-0.575255,0.239540,0.363261,-0.397825,0.053324,0.356394,-0.414504,0.070198,0.361350,-0.592947,-0.229838,0.118096,-0.293902,-0.309607,0.142850,-0.211629,-0.319970,0.233203,-0.228687,-0.402025,0.256162,-0.241657,-0.419223,0.171199,-0.222294,-0.474964,0.255722,-0.254833,-0.551904,0.244525,-0.277615,-0.558395,0.178880,-0.257854,-0.253914,0.209567,-0.266410,-0.238637,0.194136,-0.301661,-0.236111,0.179619,-0.366115,-0.236931,0.118709,-0.377324,-0.251508,0.128155,-0.242560,-0.495301,0.177078,-0.235663
