Format Version,1.1,Take Name,Take 2014-10-28 12.39.08 AM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-28 12:39:08:68,Total Frames,1119

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
793,73.102655,-0.003966,-0.035887,0.000255,-0.999348,0.190918,0.359689,0.344992,0.000289,0.288414,0.361915,-0.237756,0.413697,0.082592,0.354498,-0.246023,0.000000,0.097117,0.361257,-0.455323,0.213547,0.295367,0.361202,-0.440672,0.314422,0.288032,0.361893,-0.237662,0.081885,0.354622,-0.245911,0.096884,0.361267,-0.454871,0.295593,0.361198,-0.440750,0.098411,0.037620,-0.520786,-0.108818,0.177442,-0.489612,0.083147,0.254167,-0.163242,0.026681,0.240417,-0.230829,-0.129135,0.223745,-0.444868,-0.016274,0.240002,-0.268102,-0.063563,0.243080,-0.306311,-0.225125,0.185660,-0.484507,0.256240,0.231867,-0.537809,0.279305,0.153866,-0.524051,0.083519,0.239875,-0.520573,0.250392,0.101527,-0.523755,-0.025373,0.188174,-0.512254,0.165183,0.164464,-0.550647,0.199954,0.103009,-0.541061,0.076311,0.102967,-0.530739,0.153550,0.029761,-0.527129,0.257973,0.025709,-0.529488,0.185161,0.030555,-0.527245,0.039954,0.040350,-0.503029,0.335199,0.099274,-0.488711,0.139343,0.103927,-0.543865,-0.099915,0.103893,-0.499197,0.235098,0.160523,-0.542002,0.220084,0.237859,-0.548495,0.146417,0.237152,-0.544113,-0.122772,0.238102,-0.343584,0.355492,0.142863,-0.480695,0.084746,0.166979,-0.538237,0.327197,0.220600,-0.513008
794,73.110988,-0.003634,-0.035936,-0.000038,-0.999348,0.190728,0.359681,0.344810,0.000301,0.288212,0.361898,-0.237563,0.414200,0.082395,0.354360,-0.245855,0.000000,0.096936,0.361263,-0.455149,0.213547,0.295367,0.361202,-0.440672,0.314422,0.287866,0.361880,-0.237514,0.081704,0.354516,-0.245776,0.096714,0.361261,-0.454713,0.295427,0.361286,-0.440581,0.098440,0.038249,-0.520956,-0.108908,0.178093,-0.490211,0.082408,0.254924,-0.163523,0.026119,0.241142,-0.231320,-0.129053,0.224376,-0.445676,-0.016779,0.240276,-0.268645,-0.063990,0.243817,-0.306870,-0.225426,0.186403,-0.485173,0.256237,0.232318,-0.538397,0.279283,0.154295,-0.524944,0.083574,0.240312,-0.520805,0.250360,0.101962,-0.524194,-0.025387,0.188747,-0.512687,0.165113,0.164836,-0.550797,0.199646,0.103260,-0.540803,0.076337,0.103465,-0.530805,0.153112,0.030205,-0.527225,0.257536,0.025732,-0.530247,0.184848,0.030765,-0.527345,0.039733,0.040822,-0.503175,0.335621,0.099682,-0.490606,0.139420,0.104493,-0.543777,-0.100054,0.104589,-0.499775,0.234943,0.160858,-0.542444,0.220011,0.238283,-0.548783,0.146378,0.237845,-0.544278,-0.123379,0.238108,-0.343487,0.356076,0.143293,-0.482919,0.084718,0.167440,-0.538524,0.327508,0.220928,-0.514539
795,73.119322,-0.003394,-0.035925,-0.000346,-0.999349,0.190572,0.359669,0.344651,0.000311,0.288057,0.361899,-0.237406,0.391613,0.082245,0.354234,-0.245696,0.000000,0.096777,0.361242,-0.454987,0.209005,0.295208,0.361301,-0.440515,0.304527,0.287746,0.361868,-0.237399,0.081605,0.354447,-0.245661,0.096607,0.361278,-0.454617,0.295305,0.361356,-0.440462,0.098125,0.038439,-0.520795,-0.109019,0.178773,-0.490872,0.081673,0.255738,-0.163834,0.025676,0.241908,-0.231704,-0.129124,0.225432,-0.446603,-0.017271,0.241529,-0.269050,-0.064224,0.244699,-0.307409,-0.226409,0.187241,-0.485337,0.256208,0.232804,-0.539013,0.278900,0.154909,-0.525432,0.083591,0.240802,-0.521119,0.250295,0.102409,-0.524735,-0.025436,0.189304,-0.513136,0.165036,0.165225,-0.551058,0.199604,0.103929,-0.540977,0.076330,0.103987,-0.530944,0.153307,0.030336,-0.526788,0.257113,0.025848,-0.531078,0.184509,0.031000,-0.527481,0.039492,0.041313,-0.503371,0.335996,0.100100,-0.492575,0.139430,0.104965,-0.543670,-0.100253,0.105245,-0.500363,0.234761,0.161299,-0.543017,0.219959,0.238695,-0.549108,0.146541,0.238082,-0.544646,-0.123794,0.238812,-0.344129,0.356631,0.143759,-0.485194,0.084477,0.167810,-0.538535,0.327614,0.221470,-0.515823
796,73.127655,-0.003213,-0.035951,-0.000447,-0.999348,0.190449,0.359673,0.344542,0.000299,0.287928,0.361886,-0.237291,0.379063,0.082118,0.354180,-0.245595,0.000000,0.096659,0.361265,-0.454883,0.198225,0.295009,0.361411,-0.440291,0.302545,0.287654,0.361856,-0.237293,0.081516,0.354397,-0.245575,0.096513,0.361307,-0.454524,0.295214,0.361406,-0.440350,0.097957,0.038948,-0.520895,-0.109199,0.179560,-0.491647,0.080852,0.256578,-0.164222,0.025457,0.242828,-0.232097,-0.129426,0.226145,-0.447117,-0.017824,0.242278,-0.269588,-0.064847,0.245353,-0.308089,-0.226002,0.188095,-0.486784,0.256112,0.233173,-0.539742,0.279195,0.155179,-0.526993,0.083586,0.241252,-0.521455,0.250178,0.102824,-0.525396,-0.025525,0.189872,-0.513615,0.164939,0.165680,-0.551466,0.200579,0.106477,-0.542019,0.076265,0.104510,-0.531135,0.153129,0.030504,-0.526694,0.256622,0.025972,-0.531972,0.184161,0.031299,-0.527683,0.039258,0.041902,-0.503691,0.335940,0.100352,-0.494085,0.139401,0.105480,-0.543702,-0.100479,0.105928,-0.501013,0.234575,0.161701,-0.543606,0.219839,0.239049,-0.549643,0.146527,0.238463,-0.544918,-0.124140,0.239618,-0.344894,0.357094,0.144163,-0.487468,0.084592,0.168306,-0.539204,0.327741,0.221895,-0.517245
797,73.135988,-0.003035,-0.035987,-0.000498,-0.999348,0.190362,0.359677,0.344441,0.000297,0.287833,0.361863,-0.237182,0.377496,0.082025,0.354136,-0.245503,0.000000,0.096579,0.361297,-0.454788,0.198225,0.295009,0.361411,-0.440291,0.302545,0.287557,0.361843,-0.237190,0.081415,0.354332,-0.245520,0.096430,0.361318,-0.454432,0.295124,0.361460,-0.440245,0.097756,0.039502,-0.521019,-0.109442,0.180202,-0.492237,0.080033,0.257423,-0.164597,0.024405,0.243385,-0.232589,-0.129611,0.226881,-0.448070,-0.018429,0.242582,-0.270222,-0.065355,0.246124,-0.308704,-0.227057,0.188868,-0.487002,0.255950,0.233485,-0.540492,0.279030,0.155599,-0.528176,0.083507,0.241685,-0.521831,0.249960,0.103257,-0.526144,-0.025638,0.190497,-0.514180,0.164703,0.166046,-0.551837,0.199542,0.105825,-0.542534,0.076168,0.105001,-0.531375,0.152364,0.031444,-0.527439,0.256082,0.026334,-0.533035,0.183809,0.031788,-0.527999,0.038984,0.042460,-0.504040,0.336109,0.100698,-0.496203,0.139314,0.105999,-0.543828,-0.101138,0.106495,-0.501477,0.234265,0.162026,-0.544383,0.219595,0.239445,-0.550130,0.146402,0.238854,-0.545248,-0.124605,0.240342,-0.345620,0.357018,0.144224,-0.489077,0.084491,0.168872,-0.539679,0.327397,0.222466,-0.518383
798,73.144322,-0.002879,-0.036026,-0.000636,-0.999347,0.190268,0.359680,0.344350,0.000299,0.287731,0.361862,-0.237083,0.377496,0.081926,0.354079,-0.245423,0.000000,0.096494,0.361307,-0.454704,0.186054,0.294923,0.361473,-0.440191,0.335605,0.287444,0.361841,-0.237094,0.081275,0.354255,-0.245460,0.096325,0.361297,-0.454336,0.294865,0.361451,-0.440048,0.097540,0.040189,-0.521221,-0.109696,0.180925,-0.492943,0.079358,0.258073,-0.164439,0.023756,0.244142,-0.232964,-0.130030,0.227733,-0.449014,-0.018992,0.243806,-0.270623,-0.065874,0.246869,-0.309368,-0.226690,0.189733,-0.488468,0.255653,0.234025,-0.541471,0.278770,0.156009,-0.529557,0.083296,0.242256,-0.522267,0.249660,0.103677,-0.527061,-0.025869,0.191116,-0.514689,0.164436,0.166462,-0.552446,0.199715,0.107139,-0.542834,0.075920,0.105518,-0.531640,0.151990,0.031973,-0.527513,0.255462,0.027006,-0.534210,0.183376,0.032471,-0.528347,0.038665,0.043076,-0.504406,0.336519,0.101174,-0.499133,0.139122,0.106521,-0.544030,-0.101080,0.107361,-0.502369,0.233860,0.162427,-0.545284,0.219284,0.239897,-0.550845,0.146144,0.239228,-0.545526,-0.125066,0.241146,-0.346406,0.357725,0.144927,-0.492586,0.084291,0.169465,-0.540150,0.327309,0.222947,-0.520222
799,73.152655,-0.002888,-0.035951,-0.000616,-0.999349,0.190136,0.359662,0.344193,0.000274,0.287615,0.361841,-0.236940,0.172256,0.081808,0.354067,-0.245249,0.000000,0.096346,0.361291,-0.454532,0.202214,0.294776,0.361449,-0.440049,0.472104,0.287313,0.361859,-0.236996,0.081157,0.354198,-0.245407,0.096217,0.361281,-0.454265,0.294410,0.361340,-0.439700,0.097280,0.041072,-0.521440,-0.110051,0.181681,-0.493575,0.078471,0.258803,-0.164749,0.023083,0.244823,-0.233439,-0.130415,0.228415,-0.449251,-0.019634,0.244519,-0.271164,-0.066467,0.247570,-0.309925,-0.227177,0.190613,-0.489235,0.255274,0.234588,-0.542534,0.278424,0.156567,-0.531085,0.083053,0.242867,-0.522679,0.249267,0.104199,-0.528212,-0.026148,0.191879,-0.515234,0.164267,0.167331,-0.553345,0.198533,0.106828,-0.543343,0.075739,0.106368,-0.532222,0.152054,0.032967,-0.527540,0.254847,0.028007,-0.535459,0.182938,0.033426,-0.528768,0.038295,0.043854,-0.504852,0.336165,0.101431,-0.501201,0.138827,0.107127,-0.544361,-0.101585,0.107926,-0.502930,0.233381,0.162905,-0.546337,0.218867,0.240516,-0.551609,0.145856,0.239924,-0.546121,-0.125583,0.241912,-0.347053,0.357403,0.145087,-0.494680,0.083630,0.169782,-0.540260,0.327142,0.223540,-0.522055
800,73.160988,-0.003301,-0.036600,-0.000229,-0.999325,0.189742,0.359668,0.344059,0.000312,0.287083,0.361855,-0.236682,0.000000,0.081281,0.354238,-0.245252,0.210108,0.096137,0.361277,-0.454466,0.228960,0.294563,0.361638,-0.439936,0.420576,0.287200,0.361862,-0.236906,0.081059,0.354044,-0.245335,0.096106,0.361261,-0.454208,0.294759,0.361595,-0.440017,0.096986,0.042075,-0.521750,-0.110400,0.182578,-0.494308,0.077598,0.259342,-0.165076,0.022508,0.245426,-0.233802,-0.130757,0.229180,-0.450038,-0.020297,0.245154,-0.271627,-0.067080,0.248272,-0.310445,-0.227659,0.191485,-0.489959,0.254848,0.235376,-0.543568,0.278017,0.157105,-0.532645,0.082701,0.243553,-0.523118,0.249002,0.105178,-0.529548,-0.026493,0.192676,-0.515722,0.163809,0.167931,-0.553981,0.197442,0.106290,-0.542912,0.075246,0.106884,-0.532465,0.151188,0.034058,-0.528070,0.254134,0.029382,-0.536866,0.182429,0.034653,-0.529243,0.037997,0.044813,-0.505476,0.336075,0.101776,-0.503678,0.138454,0.107839,-0.544739,-0.101874,0.109053,-0.503821,0.232817,0.163506,-0.547388,0.218400,0.241247,-0.552241,0.145470,0.240606,-0.546443,-0.126138,0.242661,-0.347703,0.357497,0.145488,-0.497470,0.083643,0.170888,-0.541331,0.326944,0.224314,-0.524067
801,73.169322,-0.002510,-0.036071,-0.001139,-0.999346,0.189903,0.359669,0.344106,0.000288,0.287354,0.361876,-0.236829,0.415380,0.081558,0.353887,-0.245191,0.000000,0.096137,0.361277,-0.454466,0.228960,0.294563,0.361638,-0.439936,0.420576,0.287089,0.361870,-0.236827,0.080904,0.354044,-0.245320,0.096003,0.361285,-0.454159,0.294672,0.361634,-0.439973,0.096677,0.043217,-0.522068,-0.110787,0.183553,-0.494969,0.076578,0.259868,-0.165245,0.021589,0.245989,-0.234091,-0.131293,0.230222,-0.450918,-0.021089,0.245235,-0.272117,-0.067725,0.248910,-0.310921,-0.228188,0.192515,-0.490763,0.254422,0.236336,-0.544654,0.277631,0.157757,-0.534105,0.082432,0.244376,-0.523392,0.248353,0.105475,-0.530592,-0.026851,0.193575,-0.516175,0.163124,0.168331,-0.554192,0.196952,0.107200,-0.543583,0.074957,0.107722,-0.532857,0.150731,0.035299,-0.528399,0.253405,0.030839,-0.538379,0.181917,0.035907,-0.529775,0.037613,0.045727,-0.506024,0.335964,0.102386,-0.506630,0.138132,0.108682,-0.545097,-0.102349,0.110016,-0.504573,0.232284,0.164194,-0.548405,0.217932,0.242192,-0.552995,0.145123,0.241519,-0.546846,-0.126701,0.243416,-0.348330,0.357624,0.146157,-0.500718,0.083116,0.171438,-0.541568,0.327031,0.225094,-0.526359
802,73.177655,-0.002494,-0.036090,-0.001128,-0.999345,0.189801,0.359675,0.344041,0.000312,0.287248,0.361876,-0.236760,0.413330,0.081452,0.353892,-0.245131,0.000000,0.096039,0.361288,-0.454405,0.273306,0.294465,0.361645,-0.439867,0.405567,0.286982,0.361876,-0.236725,0.079944,0.352947,-0.246449,0.095890,0.361282,-0.454062,0.294577,0.361684,-0.439874,0.096343,0.044226,-0.522365,-0.111155,0.184543,-0.495586,0.075222,0.260350,-0.165242,0.020551,0.246560,-0.234190,-0.132248,0.230286,-0.450441,-0.022006,0.246344,-0.272305,-0.068532,0.249597,-0.311303,-0.228717,0.193629,-0.491597,0.253937,0.237317,-0.545294,0.277273,0.158566,-0.535555,0.082137,0.245240,-0.523565,0.247913,0.106196,-0.531649,-0.027112,0.194478,-0.516511,0.162775,0.169035,-0.554492,0.196579,0.108288,-0.544325,0.074731,0.108651,-0.533197,0.150163,0.036492,-0.528814,0.252599,0.031973,-0.539807,0.181304,0.036975,-0.530303,0.037157,0.046660,-0.506530,0.335874,0.102868,-0.509300,0.137875,0.109421,-0.545183,-0.102792,0.111006,-0.505315,0.231798,0.164942,-0.549186,0.217452,0.243198,-0.553510,0.144786,0.242129,-0.546564,-0.127011,0.245178,-0.349354,0.357793,0.146825,-0.503832,0.082936,0.172388,-0.541858,0.325822,0.226341,-0.527111
803,73.185988,-0.002253,-0.036069,-0.001443,-0.999346,0.189735,0.359651,0.343946,0.000634,0.287185,0.361867,-0.236669,0.469042,0.081394,0.353752,-0.245034,0.000000,0.095967,0.361254,-0.454305,0.355590,0.294394,0.361732,-0.439776,0.796154,0.286883,0.361872,-0.236647,0.079854,0.352905,-0.246365,0.095795,0.361259,-0.453937,0.294495,0.361729,-0.439797,0.095946,0.045093,-0.522657,-0.111404,0.185621,-0.496254,0.073582,0.260750,-0.164879,0.019832,0.247286,-0.234083,-0.132027,0.231952,-0.451826,-0.023113,0.246307,-0.272537,-0.069377,0.250206,-0.311638,-0.230016,0.194791,-0.491900,0.253661,0.238291,-0.546074,0.277047,0.159208,-0.536689,0.082029,0.246030,-0.523363,0.247538,0.106769,-0.532525,-0.027231,0.195409,-0.516742,0.162595,0.169767,-0.554553,0.195914,0.108657,-0.544138,0.074606,0.109523,-0.533350,0.150673,0.038113,-0.529548,0.251652,0.033036,-0.541427,0.180690,0.037765,-0.530874,0.036991,0.047608,-0.507304,0.335773,0.103458,-0.512164,0.137718,0.110178,-0.545109,-0.103155,0.112042,-0.506065,0.231407,0.165558,-0.549609,0.217071,0.244172,-0.553753,0.144604,0.243286,-0.546907,-0.128130,0.244860,-0.349303,0.358102,0.147456,-0.506936,0.082848,0.173279,-0.542000,0.325743,0.227356,-0.529016
804,73.194322,-0.001809,-0.036116,-0.001694,-0.999345,0.189644,0.359659,0.343873,0.000650,0.287084,0.361834,-0.236585,0.466868,0.081297,0.353617,-0.244976,0.000000,0.095886,0.361308,-0.454239,0.337686,0.294311,0.361880,-0.439692,0.796154,0.286815,0.361879,-0.236589,0.079773,0.352875,-0.246305,0.095731,0.361262,-0.453891,0.294431,0.361766,-0.439739,0.095447,0.045681,-0.522856,-0.111596,0.186661,-0.496807,0.071207,0.260269,-0.165035,0.017941,0.247277,-0.233867,-0.132419,0.232928,-0.452140,-0.024205,0.247270,-0.272350,-0.070184,0.250880,-0.311779,-0.229775,0.196051,-0.493512,0.253454,0.239122,-0.546754,0.276868,0.159766,-0.537515,0.082011,0.246604,-0.523041,0.247155,0.107337,-0.533315,-0.027245,0.196275,-0.516800,0.162537,0.170339,-0.554232,0.196756,0.111636,-0.545182,0.074285,0.110100,-0.533085,0.148882,0.037726,-0.529457,0.250613,0.033303,-0.542855,0.179914,0.038199,-0.531504,0.036191,0.048147,-0.507439,0.335605,0.103872,-0.514817,0.137512,0.110917,-0.544955,-0.103533,0.113163,-0.506791,0.231113,0.166103,-0.549774,0.216772,0.244871,-0.553792,0.144530,0.243992,-0.546520,-0.128800,0.245739,-0.349924,0.358465,0.147946,-0.509999,0.082838,0.173927,-0.541795,0.325781,0.228190,-0.531176
805,73.202655,-0.002265,-0.035960,-0.001740,-0.999349,0.189599,0.359618,0.343787,0.000651,0.287072,0.361895,-0.236531,0.466468,0.081283,0.353659,-0.244851,0.000000,0.095807,0.361160,-0.454126,0.347209,0.294236,0.361756,-0.439641,0.792076,0.286780,0.361879,-0.236560,0.079793,0.353041,-0.246140,0.095704,0.361257,-0.453862,0.294407,0.361780,-0.439713,0.094827,0.046155,-0.523178,-0.111806,0.187765,-0.497231,0.069267,0.260326,-0.164289,0.016456,0.247474,-0.233501,-0.132657,0.233857,-0.452721,-0.025447,0.247572,-0.272229,-0.071264,0.251313,-0.311902,-0.230265,0.197437,-0.494488,0.253240,0.239538,-0.547061,0.276731,0.160207,-0.538421,0.082154,0.247193,-0.522444,0.246703,0.107757,-0.534027,-0.027265,0.197164,-0.516704,0.162489,0.170879,-0.553873,0.194840,0.109879,-0.544136,0.074241,0.111046,-0.533214,0.148071,0.038091,-0.529919,0.249499,0.033347,-0.544397,0.179034,0.038373,-0.532044,0.035825,0.048947,-0.508206,0.335455,0.104050,-0.517318,0.137316,0.111633,-0.544729,-0.103884,0.114292,-0.507480,0.230834,0.166570,-0.549912,0.216558,0.245338,-0.553635,0.144562,0.244489,-0.545966,-0.129590,0.246438,-0.350334,0.358711,0.148408,-0.513050,0.082916,0.174764,-0.541660,0.325852,0.228542,-0.533075
806,73.210988,-0.002042,-0.036202,-0.001694,-0.999341,0.189540,0.359578,0.343803,0.000630,0.286960,0.361800,-0.236499,0.462205,0.081175,0.353582,-0.244922,0.000000,0.095800,0.361176,-0.454186,0.356050,0.294222,0.361752,-0.439605,0.763380,0.286780,0.361871,-0.236557,0.079784,0.353030,-0.246139,0.095705,0.361253,-0.453861,0.294411,0.361779,-0.439706,0.094214,0.046641,-0.523580,-0.111964,0.188847,-0.497653,0.067481,0.260204,-0.163308,0.015041,0.247529,-0.233088,-0.132901,0.234805,-0.453062,-0.026660,0.247334,-0.272077,-0.072202,0.251752,-0.311894,-0.230824,0.198825,-0.495444,0.253071,0.239717,-0.547300,0.276515,0.160534,-0.539251,0.082258,0.247492,-0.521833,0.246222,0.108153,-0.534889,-0.027212,0.197999,-0.516607,0.162370,0.171342,-0.553588,0.195557,0.112536,-0.545257,0.074045,0.111815,-0.533276,0.147187,0.038536,-0.530553,0.248362,0.033406,-0.545947,0.178157,0.038589,-0.532870,0.035216,0.049510,-0.508756,0.335051,0.104195,-0.519920,0.137037,0.112328,-0.544619,-0.104320,0.115414,-0.508089,0.230517,0.166971,-0.550087,0.215743,0.245293,-0.552606,0.144634,0.244812,-0.545264,-0.129987,0.247925,-0.351471,0.358875,0.148631,-0.515860,0.082704,0.174990,-0.541019,0.325823,0.228703,-0.534976
807,73.219322,-0.002134,-0.036042,-0.001733,-0.999347,0.189559,0.359624,0.343771,0.000632,0.287014,0.361873,-0.236499,0.463283,0.081227,0.353640,-0.244854,0.000000,0.095784,0.361195,-0.454125,0.358500,0.294216,0.361778,-0.439609,0.777673,0.286791,0.361872,-0.236562,0.079771,0.352880,-0.246232,0.095709,0.361256,-0.453870,0.294417,0.361775,-0.439716,0.093415,0.047156,-0.524253,-0.112141,0.190000,-0.498056,0.065683,0.259940,-0.162631,0.013686,0.247579,-0.232502,-0.133197,0.235805,-0.453313,-0.027749,0.248041,-0.271680,-0.073106,0.252148,-0.311839,-0.231358,0.200204,-0.496254,0.252863,0.239826,-0.547622,0.276179,0.160889,-0.540122,0.082446,0.247950,-0.521152,0.245612,0.108456,-0.535819,-0.027275,0.198801,-0.516375,0.162154,0.171686,-0.553345,0.194123,0.111144,-0.544784,0.073799,0.112650,-0.533416,0.146347,0.038710,-0.531212,0.247192,0.033618,-0.547571,0.177483,0.039086,-0.533970,0.034232,0.049884,-0.509188,0.334475,0.104252,-0.522544,0.136682,0.112997,-0.544620,-0.104779,0.116545,-0.508653,0.230102,0.167395,-0.550369,0.215510,0.245412,-0.552310,0.144709,0.244986,-0.544550,-0.130702,0.248597,-0.351787,0.358947,0.148856,-0.518734,0.082623,0.175629,-0.540443,0.325769,0.228655,-0.536833
808,73.227655,-0.002115,-0.036030,-0.001613,-0.999347,0.189565,0.359635,0.343771,0.000644,0.287023,0.361856,-0.236501,0.465483,0.081234,0.353672,-0.244852,0.000000,0.095788,0.361234,-0.454122,0.351345,0.294216,0.361778,-0.439609,0.777673,0.286789,0.361872,-0.236563,0.079808,0.353049,-0.246110,0.095712,0.361261,-0.453871,0.294415,0.361777,-0.439711,0.092462,0.047720,-0.525278,-0.112426,0.191077,-0.498350,0.063687,0.259712,-0.161742,0.012141,0.247568,-0.231941,-0.133659,0.236828,-0.453348,-0.029071,0.247682,-0.271525,-0.074160,0.252542,-0.311744,-0.231990,0.201659,-0.497034,0.252566,0.239835,-0.547971,0.275283,0.160832,-0.540445,0.082441,0.248154,-0.520342,0.244862,0.109051,-0.537110,-0.027310,0.199705,-0.516136,0.161872,0.172368,-0.553149,0.193328,0.112015,-0.545457,0.073274,0.113493,-0.533438,0.145260,0.039230,-0.532439,0.245959,0.034177,-0.549526,0.176251,0.039424,-0.535416,0.033535,0.050610,-0.510539,0.333967,0.104697,-0.525763,0.136159,0.113908,-0.544819,-0.105365,0.117774,-0.509179,0.229582,0.167823,-0.550698,0.215219,0.245502,-0.552190,0.144664,0.245185,-0.543836,-0.131837,0.248573,-0.351260,0.358814,0.149209,-0.521704,0.082435,0.176286,-0.540091,0.325592,0.228612,-0.539026
809,73.235988,-0.002305,-0.036089,-0.001744,-0.999344,0.189571,0.359583,0.343784,0.000623,0.287016,0.361870,-0.236503,0.462219,0.081229,0.353632,-0.244875,0.000000,0.095806,0.361116,-0.454147,0.363113,0.294232,0.361715,-0.439610,0.757660,0.286763,0.361863,-0.236523,0.079730,0.352837,-0.246222,0.095690,0.361262,-0.453819,0.294393,0.361790,-0.439669,0.091488,0.048470,-0.526720,-0.112747,0.192251,-0.498647,0.061566,0.259814,-0.160928,0.011082,0.248152,-0.231321,-0.134032,0.237686,-0.453601,-0.030328,0.248844,-0.271254,-0.075215,0.253025,-0.311673,-0.232694,0.203009,-0.497685,0.252174,0.239953,-0.548403,0.274784,0.161545,-0.541645,0.082378,0.248467,-0.519705,0.244037,0.109934,-0.538579,-0.027508,0.200512,-0.515796,0.161474,0.173045,-0.553096,0.192483,0.113002,-0.546135,0.072859,0.114661,-0.533918,0.144166,0.039946,-0.534101,0.244725,0.034882,-0.551917,0.175140,0.040143,-0.537236,0.032579,0.051173,-0.511868,0.333116,0.105252,-0.528699,0.135557,0.115010,-0.545229,-0.105928,0.119020,-0.509713,0.229013,0.168518,-0.551184,0.214778,0.245581,-0.551933,0.144527,0.245419,-0.543212,-0.132412,0.249995,-0.352255,0.358626,0.149884,-0.524676,0.082187,0.176989,-0.539668,0.325189,0.228699,-0.540992
810,73.244322,-0.002164,-0.036084,-0.001665,-0.999345,0.189553,0.359675,0.343724,0.000652,0.286999,0.361917,-0.236444,0.465525,0.081211,0.353712,-0.244816,0.000000,0.095787,0.361254,-0.454086,0.146250,0.294181,0.361916,-0.439548,0.710538,0.286434,0.361737,-0.236684,0.079686,0.352799,-0.246124,0.095640,0.361280,-0.453725,0.294351,0.361836,-0.439553,0.090411,0.049351,-0.528388,-0.113215,0.193398,-0.498899,0.059411,0.260139,-0.160116,0.008867,0.248163,-0.230915,-0.134606,0.238687,-0.453647,-0.031848,0.248948,-0.270833,-0.076306,0.252989,-0.311592,-0.233360,0.204352,-0.498452,0.251692,0.240356,-0.548854,0.274218,0.162608,-0.542969,0.082256,0.248950,-0.519020,0.243118,0.111305,-0.540510,-0.027741,0.201408,-0.515546,0.160935,0.173987,-0.553187,0.192361,0.116096,-0.547662,0.072203,0.115895,-0.534398,0.142886,0.041601,-0.536357,0.243485,0.036025,-0.554428,0.173964,0.041166,-0.539289,0.031568,0.051876,-0.513464,0.332360,0.106680,-0.532478,0.134782,0.116531,-0.545938,-0.106690,0.120240,-0.510229,0.228316,0.169580,-0.551898,0.214210,0.245966,-0.551858,0.144243,0.245767,-0.542633,-0.133321,0.250674,-0.352509,0.358312,0.150948,-0.527550,0.081752,0.177716,-0.539334,0.324718,0.229067,-0.542976
811,73.252655,-0.001568,-0.036522,-0.001829,-0.999330,0.189437,0.359620,0.343815,0.000690,0.286789,0.361771,-0.236447,0.328639,0.081012,0.353499,-0.245009,0.000000,0.095768,0.361294,-0.454256,0.146250,0.294181,0.361916,-0.439548,0.710538,0.286356,0.361718,-0.236544,0.079668,0.352810,-0.245917,0.095558,0.361301,-0.453575,0.294267,0.361916,-0.439389,0.089300,0.050740,-0.530587,-0.113762,0.194641,-0.499292,0.057177,0.260473,-0.159366,0.007128,0.248540,-0.230473,-0.135119,0.239640,-0.453995,-0.033362,0.249240,-0.270483,-0.077599,0.253989,-0.311607,-0.234233,0.205797,-0.499225,0.251047,0.240896,-0.549307,0.273518,0.164151,-0.544541,0.081952,0.249590,-0.518585,0.242063,0.113103,-0.542735,-0.028108,0.202410,-0.515343,0.160257,0.175233,-0.553388,0.190679,0.116923,-0.549296,0.071539,0.117574,-0.535366,0.142135,0.043014,-0.538930,0.242523,0.038252,-0.557735,0.172942,0.042541,-0.541596,0.030505,0.052844,-0.515495,0.331386,0.108489,-0.536284,0.133916,0.118300,-0.546947,-0.107519,0.121665,-0.510908,0.227547,0.170994,-0.552764,0.213636,0.246582,-0.551881,0.143870,0.246412,-0.542184,-0.134631,0.250717,-0.352108,0.357857,0.152642,-0.530739,0.081293,0.178824,-0.539143,0.324098,0.229920,-0.545231
